시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
서울특별시 영등포구 당산동1가,230,230,0,삼정주택,29.77,12.84,202210,12,"31,450",6,2022,영신로47길 13-1,,직거래,-
서울특별시 영등포구 당산동1가,230,230,0,삼정주택,29.77,12.84,202210,12,"31,450",5,2022,영신로47길 13-1,,직거래,-
서울특별시 영등포구 당산동1가,230,230,0,삼정주택,33.4,14.41,202210,12,"34,450",3,2022,영신로47길 13-1,,직거래,-
서울특별시 영등포구 당산동1가,230,230,0,삼정주택,27.32,11.79,202210,12,"28,650",3,2022,영신로47길 13-1,,직거래,-
서울특별시 영등포구 당산동1가,230,230,0,삼정주택,33.4,14.41,202210,12,"34,650",6,2022,영신로47길 13-1,,직거래,-
서울특별시 영등포구 당산동1가,230,230,0,삼정주택,27.32,11.79,202210,12,"28,800",5,2022,영신로47길 13-1,,직거래,-
서울특별시 영등포구 당산동1가,230,230,0,삼정주택,33.4,14.41,202210,12,"34,650",5,2022,영신로47길 13-1,,직거래,-
서울특별시 영등포구 당산동1가,230,230,0,삼정주택,29.77,12.84,202210,12,"31,450",4,2022,영신로47길 13-1,,직거래,-
서울특별시 영등포구 당산동1가,230,230,0,삼정주택,27.32,11.79,202210,12,"28,850",4,2022,영신로47길 13-1,,직거래,-
서울특별시 영등포구 당산동1가,230,230,0,삼정주택,33.4,14.41,202210,12,"34,600",4,2022,영신로47길 13-1,,직거래,-
서울특별시 영등포구 당산동1가,230,230,0,삼정주택,29.77,12.84,202210,12,"31,300",3,2022,영신로47길 13-1,,직거래,-
서울특별시 영등포구 당산동1가,181,181,0,썬샤인(181),27.8,15.06,202205,27,"26,800",4,2017,영신로41길 6,,중개거래,서울 영등포구
서울특별시 영등포구 당산동1가,188-3,188,3,에버그린스타,19.54,11.09,202206,26,"33,900",10,2022,영신로43길 8,,직거래,-
서울특별시 영등포구 당산동1가,186-72,186,72,파비엥노블레스105동,46.79,27.04,202302,19,"40,000",6,2018,영신로43길 16-3,,중개거래,서울 영등포구
서울특별시 영등포구 당산동1가,256-179,256,179,푸르미르빌,29.99,15.76,202209,22,"19,500",3,2013,당산로16길 24-11,,직거래,-
서울특별시 영등포구 당산동1가,140-1,140,1,현대가우스빌,28.86,13.41,202205,27,"35,800",5,2016,영신로43길 17,20220613,중개거래,서울 영등포구
서울특별시 영등포구 당산동1가,140-1,140,1,현대가우스빌,28.86,13.41,202205,27,"35,800",5,2016,영신로43길 17,,중개거래,서울 영등포구
서울특별시 영등포구 당산동1가,140-1,140,1,현대가우스빌,39.22,18.23,202210,24,"41,000",5,2016,영신로43길 17,,중개거래,서울 영등포구
서울특별시 영등포구 당산동3가,395-48,395,48,미라벨,29.76,15.64,202209,15,"36,700",6,2017,당산로31길 18-11,,직거래,-
서울특별시 영등포구 당산동3가,395-5,395,5,삼성펠리스,29.96,15.29,202204,30,"33,000",4,2016,당산로31길 16-6,,중개거래,서울 영등포구
서울특별시 영등포구 당산동3가,395-44,395,44,삼현스위트홈(395-44),56.52,27.55,202304,22,"33,200",4,2003,당산로31길 18-12,,중개거래,서울 영등포구
서울특별시 영등포구 당산동3가,396-23,396,23,한솔파크빌B동,42.8189,21.95,202209,28,"30,500",5,2008,당산로29길 4,,중개거래,서울 영등포구
서울특별시 영등포구 당산동4가,32-55,32,55,(32-55),23.25,12.34,202207,8,"30,500",3,2018,당산로38길 3-1,,중개거래,서울 영등포구
서울특별시 영등포구 당산동4가,32-190,32,190,D.S퍼스트(32-190),29.11,17.28,202208,20,"29,300",6,2015,당산로40길 6,,중개거래,서울 영등포구
서울특별시 영등포구 당산동4가,32-190,32,190,D.S퍼스트(32-190),29.11,17.28,202210,10,"34,500",3,2015,당산로40길 6,,중개거래,서울 영등포구
서울특별시 영등포구 당산동4가,32-98,32,98,성원옐로우빌(32-98),64.8,29.92,202206,24,"43,000",4,2003,당산로36길 15-3,,중개거래,서울 영등포구
서울특별시 영등포구 당산동4가,32-13,32,13,엠케이더유앤미,35.95,17.78,202207,23,"42,000",7,2018,당산로38길 15,20220816,중개거래,서울 영등포구
서울특별시 영등포구 당산동6가,233-1,233,1,강변리치빌,14.66,8.73,202209,2,"17,800",3,2014,당산로46길 15-1,,중개거래,서울 영등포구
