시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),건축년도,도로명,해제사유발생일,거래구분,중개사사무소
서울특별시 용산구 원효로2가,6*,단독,8m미만,89.79,202.6,202206,30,"260,000",1960,원효로58길,,직거래,-
서울특별시 용산구 원효로4가,6*,단독,8m미만,76.1,178.5,202206,24,"320,000",1965,효창원로12가길,,중개거래,경기 평택시
서울특별시 용산구 이태원동,2*,다가구,8m미만,68.85,59,202211,8,"117,000",1993,녹사평대로26길,,중개거래,서울 용산구
서울특별시 용산구 이태원동,2*,다가구,8m미만,68.85,59,202210,27,"118,500",1993,녹사평대로26길,20221109,직거래,-
서울특별시 용산구 이태원동,2**,다가구,8m미만,85.28,60,202205,30,"145,000",1982,녹사평대로54길,,중개거래,"서울 서초구, 서울 용산구"
서울특별시 용산구 이태원동,2**,다가구,12m미만,141.32,78,202302,15,"80,000",1992,녹사평대로46길,,중개거래,서울 용산구
서울특별시 용산구 이태원동,2**,다가구,8m미만,148.22,79,202207,15,"75,000",1980,회나무로,,중개거래,서울 용산구
서울특별시 용산구 이태원동,2**,다가구,8m미만,167.68,89,202303,1,"149,500",1996,소월로38가길,,중개거래,서울 용산구
서울특별시 용산구 이태원동,2*,다가구,25m미만,162.58,96,202209,21,"120,000",1992,우사단로,,중개거래,서울 용산구
서울특별시 용산구 이태원동,2**,다가구,8m미만,183.23,119,202210,8,"187,484",2006,소월로40길,,중개거래,서울 용산구
서울특별시 용산구 이태원동,2**,다가구,8m미만,183.23,119,202209,15,"187,484",2006,소월로40길,20221008,중개거래,서울 용산구
서울특별시 용산구 이태원동,1**,다가구,8m미만,235.78,126.3,202206,4,"220,000",1993,우사단로12길,,중개거래,서울 용산구
서울특별시 용산구 이태원동,1**,다가구,8m미만,233.66,138.8,202206,5,"230,000",1994,우사단로12길,,중개거래,서울 용산구
서울특별시 용산구 이태원동,2**,다가구,8m미만,147.44,168,202205,7,"229,500",1974,회나무로28길,20220729,중개거래,"서울 관악구, 서울 서초구"
서울특별시 용산구 이태원동,4**,다가구,12m미만,284.07,209,202208,3,"285,000",1998,녹사평대로40나길,,중개거래,서울 강남구
서울특별시 용산구 이태원동,2**,다가구,8m미만,184.27,212,202205,7,"299,000",1989,회나무로28길,20220729,중개거래,"서울 관악구, 서울 서초구"
서울특별시 용산구 이태원동,4**,다가구,8m미만,297.3,215,202206,10,"310,000",1997,녹사평대로40다길,,중개거래,서울 용산구
서울특별시 용산구 이태원동,2**,다가구,8m미만,265.22,221,202304,14,"222,000",1998,회나무로28길,,중개거래,서울 용산구
서울특별시 용산구 이태원동,7*,다가구,8m미만,522.19,222,202303,9,"580,000",1995,보광로55길,,중개거래,서울 용산구
서울특별시 용산구 이태원동,2**,다가구,12m미만,329.8,479,202205,6,"850,000",1989,소월로38길,20220603,중개거래,서울 강남구
서울특별시 용산구 이태원동,2**,다가구,12m미만,329.8,479,202205,6,"810,000",1989,소월로38길,,중개거래,서울 강남구
서울특별시 용산구 이태원동,1**,다가구,8m미만,504.56,785,202206,7,"1,700,000",2001,회나무로44길,,중개거래,서울 용산구
서울특별시 용산구 이태원동,2**,단독,8m미만,23.42,20.9,202209,2,"62,000",2007,회나무로13나길,,중개거래,서울 용산구
서울특별시 용산구 이태원동,2**,단독,8m미만,23.42,20.9,202206,22,"63,000",2007,회나무로13나길,20220823,중개거래,서울 용산구
서울특별시 용산구 이태원동,2**,단독,8m미만,19.83,33,202207,2,"23,500",1941,회나무로,,중개거래,서울 용산구
서울특별시 용산구 이태원동,2**,단독,8m미만,21.2,33,202207,25,"30,000",1985,회나무로32길,,직거래,-
서울특별시 용산구 이태원동,2**,단독,8m미만,33.06,50,202206,24,"43,000",1938,회나무로12길,,중개거래,서울 용산구
서울특별시 용산구 이태원동,2**,단독,8m미만,19.83,56,202208,22,"35,000",1937,회나무로10길,,중개거래,서울 용산구
서울특별시 용산구 이태원동,4**,단독,8m미만,26.74,63,202303,22,"49,000",1969,녹사평대로40나길,,중개거래,서울 용산구
서울특별시 용산구 이태원동,2**,단독,8m미만,91.63,66,202209,22,"107,000",1969,소월로44길,,중개거래,서울 용산구
서울특별시 용산구 이태원동,2**,단독,8m미만,144.97,75,202208,24,"90,920",1971,소월로40길,,중개거래,서울 용산구
서울특별시 용산구 이태원동,1**,단독,8m미만,52.9,76.9,202207,1,"235,000",1959,이태원로26길,,중개거래,"서울 강남구, 서울 용산구"
서울특별시 용산구 이태원동,9*,단독,25m미만,164.58,84,202209,7,"45,000",1988,녹사평대로26길,,직거래,-
서울특별시 용산구 이태원동,1**,단독,8m미만,39.67,88.7,202212,2,"345,000",1958,이태원로26길,,중개거래,"서울 강남구, 서울 용산구"
서울특별시 용산구 이태원동,4**,단독,12m미만,227.3,89,202206,24,"300,000",1993,녹사평대로40나길,,중개거래,서울 용산구
서울특별시 용산구 이태원동,6**,단독,25m미만,311.64,103.02,202304,6,"304,000",1970,회나무로,,중개거래,"서울 서초구, 서울 용산구"
서울특별시 용산구 이태원동,3*,단독,8m미만,223.56,152,202207,29,"460,000",1990,녹사평대로,,중개거래,서울 강남구
서울특별시 용산구 이태원동,2**,단독,8m미만,248.85,172,202206,28,"260,000",1983,회나무로13가길,,중개거래,서울 용산구
서울특별시 용산구 이태원동,2**,단독,8m미만,195.27,175,202208,29,"120,000",1984,회나무로44다길,,직거래,-
서울특별시 용산구 이태원동,2**,단독,8m미만,249.15,183,202206,28,"300,000",1990,회나무로13길,,중개거래,서울 용산구
서울특별시 용산구 이태원동,2**,단독,8m미만,295.76,221,202205,13,"300,000",1989,회나무로28길,,중개거래,서울 용산구
서울특별시 용산구 이태원동,2**,단독,25m미만,556.38,295,202205,2,"780,000",1980,회나무로,20220713,중개거래,서울 강남구
서울특별시 용산구 이태원동,1**,단독,8m미만,935.84,331,202205,25,"550,000",1991,우사단로12길,,중개거래,"서울 서초구, 서울 용산구"
서울특별시 용산구 이태원동,1**,단독,8m미만,281,428.4,202205,12,"1,430,265",1996,우사단로14길,,직거래,-
서울특별시 용산구 주성동,3*,단독,8m미만,232.92,324,202212,17,"497,000",1991,서빙고로91가길,,중개거래,"서울 성동구, 서울 용산구"
서울특별시 용산구 청파동1가,1**,단독,8m미만,33.06,84.3,202205,12,"126,000",1955,청파로61길,,중개거래,경기 부천시
서울특별시 용산구 청파동2가,1**,단독,8m미만,64.04,67.4,202205,23,"120,000",1937,청파로53길,,중개거래,서울 성동구
서울특별시 용산구 청파동2가,3*,단독,8m미만,120.55,88,202207,8,"145,000",1984,청파로49길,,중개거래,서울 용산구
서울특별시 용산구 청파동3가,1**,다가구,8m미만,178.5,112.4,202206,15,"238,000",1995,청파로43길,,중개거래,서울 용산구
서울특별시 용산구 청파동3가,1**,다가구,8m미만,178.5,116.5,202205,12,"150,500",1995,청파로43길,,중개거래,서울 용산구
서울특별시 용산구 청파동3가,2*,단독,8m미만,141.32,121,202206,7,"161,000",1967,청파로43가길,,중개거래,서울 용산구
서울특별시 용산구 청파동3가,1**,단독,8m미만,201.87,144.1,202205,20,"174,600",1983,청파로47가길,,중개거래,서울 용산구
서울특별시 용산구 청파동3가,1**,단독,12m미만,500.83,191.7,202205,30,"334,998",1993,청파로43길,,중개거래,서울 종로구
서울특별시 용산구 한강로1가,2**,단독,8m미만,49.39,39.7,202304,7,"78,500",1954,한강대로62다길,,중개거래,서울 용산구
서울특별시 용산구 한강로1가,2**,단독,8m미만,149.06,138.5,202303,17,"280,000",1976,한강대로52길,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,2**,단독,25m이상,34.15,19.28,202211,19,"91,531",1961,한강대로,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,*,단독,12m미만,129.12,116.4,202207,25,"180,000",1976,한강대로53길,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,*,단독,12m미만,129.49,118.3,202208,4,"195,000",1976,한강대로53길,,중개거래,서울 용산구
서울특별시 용산구 한강로3가,4*,단독,8m미만,42.58,8.17,202206,21,"24,500",1957,한강대로7길,,직거래,-
서울특별시 용산구 한강로3가,4*,단독,8m미만,27.26,42,202211,22,"126,000",1985,이촌로29길,,중개거래,서울 용산구
서울특별시 용산구 한강로3가,6*,단독,8m미만,36.61,55.2,202208,5,"175,000",1985,한강대로14가길,,중개거래,서울 용산구
서울특별시 용산구 한강로3가,6*,단독,8m미만,43.64,67.1,202206,28,"207,500",1970,한강대로10길,,중개거래,"서울 마포구, 서울 용산구"
서울특별시 용산구 한강로3가,4*,단독,12m미만,33.09,83.6,202304,21,"320,000",1969,이촌로29길,,중개거래,서울 용산구
서울특별시 용산구 한강로3가,4*,단독,8m미만,53.98,112.7,202209,8,"220,000",1961,이촌로29길,,중개거래,서울 용산구
서울특별시 용산구 한강로3가,6*,단독,8m미만,56.2,114.7,202205,15,"245,000",1959,한강대로14가길,,중개거래,서울 용산구
서울특별시 용산구 한강로3가,6*,단독,8m미만,62.58,139.5,202208,17,"300,000",0,한강대로14다길,,중개거래,서울 용산구
서울특별시 용산구 한강로3가,4*,단독,12m미만,174.8,183,202209,16,"700,000",1965,한강대로15길,,중개거래,서울 용산구
서울특별시 용산구 한남동,5**,다가구,8m미만,119.78,83,202205,9,"230,000",1994,대사관로34나길,,중개거래,서울 용산구
서울특별시 용산구 한남동,5**,다가구,8m미만,132.06,89,202304,15,"198,300",1989,장문로49길,,중개거래,서울 용산구
서울특별시 용산구 한남동,5**,다가구,8m미만,224.47,135,202302,15,"286,000",1984,장문로49길,,중개거래,"서울 송파구, 서울 용산구"
서울특별시 용산구 한남동,7**,다가구,8m미만,199.5,165,202205,1,"360,000",1991,우사단로10길,,중개거래,서울 용산구
서울특별시 용산구 한남동,6**,다가구,8m미만,260.46,184.1,202210,25,"450,000",1996,이태원로54길,,중개거래,서울 용산구
서울특별시 용산구 한남동,6**,다가구,8m미만,494.06,217.5,202207,8,"690,000",1993,이태원로54길,,중개거래,서울 용산구
서울특별시 용산구 한남동,6**,다가구,8m미만,395.17,266,202210,10,"830,000",2001,대사관로15길,,중개거래,서울 강남구
서울특별시 용산구 한남동,7**,다가구,8m미만,640.46,330,202206,29,"680,000",1997,한남대로28가길,,중개거래,서울 용산구
서울특별시 용산구 한남동,6**,다가구,8m미만,658.56,330,202207,13,"1,200,000",1997,대사관로11길,,중개거래,"서울 강남구, 서울 용산구"
서울특별시 용산구 한남동,6**,다가구,25m미만,509.8,333,202302,17,"1,300,000",null,대사관로,20230428,중개거래,서울 용산구
서울특별시 용산구 한남동,*,다가구,8m미만,450.35,393,202210,1,"1,700,000",1972,독서당로34길,,중개거래,서울 용산구
서울특별시 용산구 한남동,7**,단독,8m미만,63.9,29,202208,12,"135,000",1985,대사관로6가길,20221013,중개거래,서울 용산구
서울특별시 용산구 한남동,7**,단독,8m미만,63.9,29,202209,29,"115,000",1985,대사관로6가길,,중개거래,"서울 성동구, 서울 용산구"
서울특별시 용산구 한남동,1**,단독,8m미만,93.95,50,202303,20,"83,029",1961,독서당로14길,,중개거래,서울 용산구
서울특별시 용산구 한남동,5**,단독,8m미만,34.5,59,202211,26,"153,000",1985,대사관로34다길,,중개거래,서울 용산구
서울특별시 용산구 한남동,7**,단독,12m미만,167.4,59.35,202302,11,"177,400",1983,우사단로10길,,중개거래,서울 용산구
서울특별시 용산구 한남동,3**,단독,8m미만,28.73,60,202205,23,"110,000",1966,한남대로8길,,중개거래,서울 용산구
서울특별시 용산구 한남동,6**,단독,8m미만,72.98,60,202212,9,"149,990",1985,대사관로30가길,,중개거래,서울 용산구
서울특별시 용산구 한남동,6**,단독,8m미만,72.98,60,202303,31,"155,600",1985,대사관로30가길,,중개거래,서울 용산구
서울특별시 용산구 한남동,7**,단독,8m미만,76.16,60,202211,2,"149,000",1985,우사단로10길,,중개거래,서울 용산구
서울특별시 용산구 한남동,5**,단독,8m미만,29.98,63,202304,21,"163,000",1959,대사관로34나길,,중개거래,"서울 성동구, 서울 용산구"
서울특별시 용산구 한남동,7**,단독,8m미만,76.5,63,202302,2,"163,500",1984,우사단로10다길,,중개거래,서울 용산구
서울특별시 용산구 한남동,5**,단독,8m미만,31.09,69,202206,30,"190,000",1985,대사관로34다길,,중개거래,"서울 성동구, 서울 용산구"
서울특별시 용산구 한남동,6**,단독,8m미만,69.69,77,202302,7,"178,500",1961,대사관로8길,,중개거래,서울 용산구
서울특별시 용산구 한남동,5**,단독,8m미만,111.78,86,202303,6,"200,000",1989,장문로49길,,중개거래,서울 용산구
서울특별시 용산구 한남동,5**,단독,8m미만,35.97,89,202302,7,"189,000",1969,대사관로34길,,중개거래,서울 용산구
서울특별시 용산구 한남동,7**,단독,12m미만,155.47,90,202302,17,"221,000",1979,우사단로10길,,중개거래,서울 용산구
서울특별시 용산구 한남동,5**,단독,8m미만,19.83,99,202303,14,"195,000",1937,대사관로34나길,,중개거래,서울 용산구
서울특별시 용산구 한남동,5**,단독,8m미만,33.26,99,202207,16,"239,000",1966,대사관로34다길,,중개거래,"서울 마포구, 서울 용산구"
서울특별시 용산구 한남동,5**,단독,8m미만,65.92,106,202208,24,"223,500",1970,대사관로34나길,,중개거래,"서울 성동구, 서울 용산구"
서울특별시 용산구 한남동,7**,단독,8m미만,126.68,106,202301,3,"210,000",1978,우사단로10길,,중개거래,"서울 강북구, 서울 용산구"
서울특별시 용산구 한남동,2**,단독,8m미만,179.82,112,202205,21,"177,000",1989,독서당로20길,,중개거래,서울 용산구
서울특별시 용산구 한남동,5**,단독,8m미만,129.22,117,202301,19,"240,000",1977,독서당로3길,,중개거래,서울 용산구
서울특별시 용산구 한남동,3**,단독,8m미만,49.59,152,202212,21,"245,500",1959,한남대로10길,,중개거래,서울 용산구
서울특별시 용산구 한남동,1**,단독,8m미만,189.86,162,202206,14,"350,000",1971,독서당로14길,,중개거래,서울 강남구
서울특별시 용산구 한남동,7**,단독,8m미만,342.42,162,202208,29,"661,500",1986,한남대로27가길,,중개거래,서울 용산구
